1999,1,1,1,1,1,0,62.282,572.4144,0.51816,0.133556668
1999,1,1,1,1,2,1,63.58426,572.4144,0.51816,0.133556668
1999,1,1,1,1,3,2,64.88652,572.4144,0.51816,0.133556668
1999,1,1,1,1,4,3,66.18878,572.4144,0.51816,0.133556668
1999,1,1,1,1,5,4,67.49104,572.4144,0.51816,0.133556668
1999,1,1,1,1,6,5,68.7933,572.4144,0.51816,0.133556668
1999,1,1,1,1,7,6,70.09556,572.4144,0.51816,0.133556668
1999,1,1,1,1,8,7,71.39782,572.4144,0.51816,0.133556668
1999,1,1,1,1,9,8,72.70008,572.4144,0.51816,0.133556668
1999,1,1,1,1,10,9,74.00234,572.4144,0.51816,0.133556668
1999,1,1,1,1,11,10,75.3046,572.4144,0.51816,0.133556668
1999,1,1,1,1,12,11,76.60686,572.4144,0.51816,0.133556668
1999,1,1,1,2,1,12,77.90912,210.312,0.633984,0.103337739
1999,1,1,1,2,2,13,79.21138,210.312,0.633984,0.103337739
1999,1,1,1,2,3,14,80.51364,210.312,0.633984,0.103337739
1999,1,1,1,2,4,15,81.8159,210.312,0.633984,0.103337739
1999,1,1,1,2,5,16,83.11816,210.312,0.633984,0.103337739
1999,1,1,1,2,6,17,84.42042,210.312,0.633984,0.103337739
1999,1,1,1,2,7,18,85.72268,210.312,0.633984,0.103337739
1999,1,1,1,2,8,19,87.02494,210.312,0.633984,0.103337739
1999,1,1,1,2,9,20,88.3272,210.312,0.633984,0.103337739
1999,1,1,1,2,10,21,89.62946,210.312,0.633984,0.103337739
1999,1,1,1,2,11,22,90.93172,210.312,0.633984,0.103337739
1999,1,1,1,2,12,23,92.23398,210.312,0.633984,0.103337739
1999,1,1,1,3,1,24,93.53624,391.9728,0.585216,0.089182579
1999,1,1,1,3,2,25,94.8385,391.9728,0.585216,0.089182579
1999,1,1,1,3,3,26,96.14076,391.9728,0.585216,0.089182579
1999,1,1,1,3,4,27,97.44302,391.9728,0.585216,0.089182579
1999,1,1,1,3,5,28,98.74528,391.9728,0.585216,0.089182579
1999,1,1,1,3,6,29,100.04754,391.9728,0.585216,0.089182579
1999,1,1,1,3,7,30,101.3498,391.9728,0.585216,0.089182579
1999,1,1,1,3,8,31,102.65206,391.9728,0.585216,0.089182579
1999,1,1,1,3,9,32,103.95432,391.9728,0.585216,0.089182579
