2001,1,1,1,1,1,0,27.1776,572.4144,0.51816,0.133556668
2001,1,1,1,1,2,1,28.049548,572.4144,0.51816,0.133556668
2001,1,1,1,1,3,2,28.921496,572.4144,0.51816,0.133556668
2001,1,1,1,1,4,3,29.793444,572.4144,0.51816,0.133556668
2001,1,1,1,1,5,4,30.665392,572.4144,0.51816,0.133556668
2001,1,1,1,1,6,5,31.53734,572.4144,0.51816,0.133556668
2001,1,1,1,1,7,6,32.409288,572.4144,0.51816,0.133556668
2001,1,1,1,1,8,7,33.281236,572.4144,0.51816,0.133556668
2001,1,1,1,1,9,8,34.153184,572.4144,0.51816,0.133556668
2001,1,1,1,1,10,9,35.025132,572.4144,0.51816,0.133556668
2001,1,1,1,1,11,10,35.89708,572.4144,0.51816,0.133556668
2001,1,1,1,1,12,11,36.769028,572.4144,0.51816,0.133556668
2001,1,1,1,2,1,12,37.640976,210.312,0.633984,0.103337739
2001,1,1,1,2,2,13,38.512924,210.312,0.633984,0.103337739
2001,1,1,1,2,3,14,39.384872,210.312,0.633984,0.103337739
2001,1,1,1,2,4,15,40.25682,210.312,0.633984,0.103337739
2001,1,1,1,2,5,16,41.128768,210.312,0.633984,0.103337739
2001,1,1,1,2,6,17,42.000716,210.312,0.633984,0.103337739
2001,1,1,1,2,7,18,42.872664,210.312,0.633984,0.103337739
2001,1,1,1,2,8,19,43.744612,210.312,0.633984,0.103337739
2001,1,1,1,2,9,20,44.61656,210.312,0.633984,0.103337739
2001,1,1,1,2,10,21,45.488508,210.312,0.633984,0.103337739
2001,1,1,1,2,11,22,46.360456,210.312,0.633984,0.103337739
2001,1,1,1,2,12,23,47.232404,210.312,0.633984,0.103337739
2001,1,1,1,3,1,24,48.104352,391.9728,0.585216,0.089182579
2001,1,1,1,3,2,25,48.9763,391.9728,0.585216,0.089182579
2001,1,1,1,3,3,26,49.848248,391.9728,0.585216,0.089182579
2001,1,1,1,3,4,27,50.720196,391.9728,0.585216,0.089182579
2001,1,1,1,3,5,28,51.592144,391.9728,0.585216,0.089182579
2001,1,1,1,3,6,29,52.464092,391.9728,0.585216,0.089182579
2001,1,1,1,3,7,30,53.33604,391.9728,0.585216,0.089182579
2001,1,1,1,3,8,31,54.207988,391.9728,0.585216,0.089182579
2001,1,1,1,3,9,32,55.079936,391.9728,0.585216,0.089182579
2001,1,1,1,3,10,33,55.951884,391.9728,0.585216,0.089182579
2001,1,1,1,3,11,34,56.823832,391.9728,0.585216,0.089182579
2001,1,1,1,3,12,35,57.69578,391.9728,0.585216,0.089182579
2001,1,1,1,3,13,36,58.567728,391.9728,0.585216,0.089182579
2001,1,1,1,4,1,37,59.439676,328.2696,0.646176,0.120450646
2001,1,1,1,4,2,38,60.311624,328.2696,0.646176,0.120450646
2001,1,1,1,4,3,39,61.183572,328.2696,0.646176,0.120450646
2001,1,1,1,4,4,40,62.05552,328.2696,0.646176,0.120450646
2001,1,1,1,4,5,41,62.927468,328.2696,0.646176,0.120450646
2001,1,1,1,4,6,42,63.799416,328.2696,0.646176,0.120450646
2001,1,1,1,4,7,43,64.671364,328.2696,0.646176,0.120450646
2001,1,1,1,4,8,44,65.543312,328.2696,0.646176,0.120450646
2001,1,1,1,4,9,45,66.41526,328.2696,0.646176,0.120450646
2001,1,1,1,4,10,46,67.287208,328.2696,0.646176,0.120450646
2001,1,1,1,4,11,47,68.159156,328.2696,0.646176,0.120450646
2001,1,1,1,4,12,48,69.031104,328.2696,0.646176,0.120450646
2001,1,1,1,4,13,49,70.775,328.2696,0.646176,0.120450646
2001,1,1,1,5,1,50,70.99276923,436.1688,0.59436,0.16764
2001,1,1,1,5,2,51,71.21053846,436.1688,0.59436,0.16764
2001,1,1,1,5,3,52,71.42830769,436.1688,0.59436,0.16764
2001,1,1,1,5,4,53,71.64607692,436.1688,0.59436,0.16764
2001,1,1,1,5,5,54,71.86384615,436.1688,0.59436,0.16764
2001,1,1,1,5,6,55,72.08161538,436.1688,0.59436,0.16764
2001,1,1,1,5,7,56,72.29938462,436.1688,0.59436,0.16764
2001,1,1,1,5,8,57,72.51715385,436.1688,0.59436,0.16764
2001,1,1,1,5,9,58,72.73492308,436.1688,0.59436,0.16764
2001,1,1,1,5,10,59,72.95269231,436.1688,0.59436,0.16764
2001,1,1,1,5,11,60,73.17046154,436.1688,0.59436,0.16764
2001,1,1,1,5,12,61,73.38823077,436.1688,0.59436,0.16764
2001,1,1,1,5,13,62,73.606,436.1688,0.59436,0.16764
2001,1,1,1,6,1,63,73.82376923,362.712,0.56388,0.131158478
2001,1,1,1,6,2,64,74.04153846,362.712,0.56388,0.131158478
2001,1,1,1,6,3,65,74.25930769,362.712,0.56388,0.131158478
2001,1,1,1,6,4,66,74.47707692,362.712,0.56388,0.131158478
2001,1,1,1,6,5,67,74.69484615,362.712,0.56388,0.131158478
2001,1,1,1,6,6,68,74.91261538,362.712,0.56388,0.131158478
2001,1,1,1,6,7,69,75.13038462,362.712,0.56388,0.131158478
2001,1,1,1,6,8,70,75.34815385,362.712,0.56388,0.131158478
2001,1,1,1,6,9,71,75.56592308,362.712,0.56388,0.131158478
2001,1,1,1,6,10,72,75.78369231,362.712,0.56388,0.131158478
2001,1,1,1,6,11,73,76.00146154,362.712,0.56388,0.131158478
2001,1,1,1,6,12,74,76.21923077,362.712,0.56388,0.131158478
2001,1,1,1,6,13,75,76.437,362.712,0.56388,0.131158478
2001,1,1,1,7,1,76,76.77005882,239.5728,0.6096,0.120236206
2001,1,1,1,7,2,77,77.10311765,239.5728,0.6096,0.120236206
2001,1,1,1,7,3,78,77.43617647,239.5728,0.6096,0.120236206
2001,1,1,1,7,4,79,77.76923529,239.5728,0.6096,0.120236206
2001,1,1,1,7,5,79,78.10229412,239.5728,0.6096,0.120236206
2001,1,1,1,7,6,81,78.43535294,239.5728,0.6096,0.120236206
2001,1,1,1,7,7,82,78.76841176,239.5728,0.6096,0.120236206
2001,1,1,1,7,8,83,79.10147059,239.5728,0.6096,0.120236206
2001,1,1,1,7,9,84,79.43452941,239.5728,0.6096,0.120236206
2001,1,1,1,7,10,85,79.76758824,239.5728,0.6096,0.120236206
2001,1,1,1,8,1,86,80.10064706,387.7056,0.588264,0.107234938
2001,1,1,1,8,2,87,80.43370588,387.7056,0.588264,0.107234938
2001,1,1,1,8,3,88,80.76676471,387.7056,0.588264,0.107234938
2001,1,1,1,8,4,89,81.09982353,387.7056,0.588264,0.107234938
2001,1,1,1,8,5,90,81.43288235,387.7056,0.588264,0.107234938
2001,1,1,1,8,6,91,81.76594118,387.7056,0.588264,0.107234938
2001,1,1,1,8,7,91,82.099,387.7056,0.588264,0.107234938
2001,1,1,1,8,8,93,82.43205882,387.7056,0.588264,0.107234938
2001,1,1,1,8,9,94,82.76511765,387.7056,0.588264,0.107234938
2001,1,1,1,8,10,95,83.09817647,387.7056,0.588264,0.107234938
2001,1,1,1,9,1,96,83.43123529,435.2544,0.51816,0.088339433
2001,1,1,1,9,2,97,83.76429412,435.2544,0.51816,0.088339433
2001,1,1,1,9,3,98,84.09735294,435.2544,0.51816,0.088339433
2001,1,1,1,9,4,99,84.43041176,435.2544,0.51816,0.088339433
2001,1,1,1,9,5,100,84.76347059,435.2544,0.51816,0.088339433
2001,1,1,1,9,6,101,85.09652941,435.2544,0.51816,0.088339433
2001,1,1,1,9,7,102,85.42958824,435.2544,0.51816,0.088339433
2001,1,1,1,9,8,103,85.76264706,435.2544,0.51816,0.088339433
2001,1,1,1,9,9,104,86.09570588,435.2544,0.51816,0.088339433
2001,1,1,1,9,10,105,86.42876471,435.2544,0.51816,0.088339433
2001,1,1,1,10,1,106,86.76182353,287.1216,0.512064,0.107739123
2001,1,1,1,10,2,107,87.09488235,287.1216,0.512064,0.107739123
2001,1,1,1,10,3,107,87.42794118,287.1216,0.512064,0.107739123
2001,1,1,1,10,4,109,87.761,287.1216,0.512064,0.107739123
2001,1,1,1,10,5,110,88.09405882,287.1216,0.512064,0.107739123
2001,1,1,1,10,6,111,88.42711765,287.1216,0.512064,0.107739123
2001,1,1,1,10,7,111,88.76017647,287.1216,0.512064,0.107739123
2001,1,1,1,10,8,113,89.09323529,287.1216,0.512064,0.107739123
2001,1,1,1,10,9,114,89.42629412,287.1216,0.512064,0.107739123
2001,1,1,1,10,10,115,89.75935294,287.1216,0.512064,0.107739123
2001,1,1,1,11,1,116,90.09241176,265.7856,0.560832,0.094028042
2001,1,1,1,11,2,117,90.42547059,265.7856,0.560832,0.094028042
2001,1,1,1,11,3,118,90.75852941,265.7856,0.560832,0.094028042
2001,1,1,1,11,4,119,91.09158824,265.7856,0.560832,0.094028042
2001,1,1,1,11,5,120,91.42464706,265.7856,0.560832,0.094028042
2001,1,1,1,11,6,121,91.75770588,265.7856,0.560832,0.094028042
2001,1,1,1,12,1,122,92.09076471,259.6896,0.569976,0.077709057
2001,1,1,1,12,2,123,92.42382353,259.6896,0.569976,0.077709057
2001,1,1,1,12,3,124,92.75688235,259.6896,0.569976,0.077709057
2001,1,1,1,12,4,125,93.08994118,259.6896,0.569976,0.077709057
2001,1,1,1,12,5,126,93.423,259.6896,0.569976,0.077709057
2001,1,1,1,12,6,127,93.423,259.6896,0.569976,0.077709057
2001,1,1,1,13,1,128,94.25564706,563.2704,0.59436,0.081311744
2001,1,1,1,13,2,129,95.08829412,563.2704,0.59436,0.081311744
2001,1,1,1,13,3,129,95.92094118,563.2704,0.59436,0.081311744
2001,1,1,1,13,4,131,96.75358824,563.2704,0.59436,0.081311744
2001,1,1,1,13,5,132,97.58623529,563.2704,0.59436,0.081311744
2001,1,1,1,13,6,133,98.41888235,563.2704,0.59436,0.081311744
2001,1,1,1,13,7,134,99.25152941,563.2704,0.59436,0.081311744
2001,1,1,1,13,8,135,100.0841765,563.2704,0.59436,0.081311744
2001,1,1,1,14,1,136,100.9168235,148.1328,0.530352,0.107836357
2001,1,1,1,14,2,137,101.7494706,148.1328,0.530352,0.107836357
2001,1,1,1,14,3,138,102.5821176,148.1328,0.530352,0.107836357
2001,1,1,1,14,4,139,103.4147647,148.1328,0.530352,0.107836357
2001,1,1,1,14,5,140,104.2474118,148.1328,0.530352,0.107836357
2001,1,1,1,14,6,141,105.0800588,148.1328,0.530352,0.107836357
2001,1,1,1,14,7,142,105.9127059,148.1328,0.530352,0.107836357
2001,1,1,1,14,8,143,106.7453529,148.1328,0.530352,0.107836357
2001,1,1,1,14,9,144,107.578,148.1328,0.530352,0.107836357
2001,1,1,1,14,10,145,108.4106471,148.1328,0.530352,0.107836357
2001,1,1,1,14,11,146,109.2432941,148.1328,0.530352,0.107836357
2001,1,1,1,14,12,147,110.0759412,148.1328,0.530352,0.107836357
2001,1,1,1,14,13,148,110.9085882,148.1328,0.530352,0.107836357
2001,1,1,1,15,1,149,111.7412353,408.432,0.542544,0.094247349
2001,1,1,1,15,2,150,112.5738824,408.432,0.542544,0.094247349
2001,1,1,1,15,3,151,113.4065294,408.432,0.542544,0.094247349
2001,1,1,1,15,4,152,114.2391765,408.432,0.542544,0.094247349
2001,1,1,1,15,5,153,115.0718235,408.432,0.542544,0.094247349
2001,1,1,1,15,6,154,115.9044706,408.432,0.542544,0.094247349
2001,1,1,1,15,7,155,116.7371176,408.432,0.542544,0.094247349
2001,1,1,1,15,8,156,117.5697647,408.432,0.542544,0.094247349
2001,1,1,1,15,9,157,118.4024118,408.432,0.542544,0.094247349
2001,1,1,1,15,10,158,119.2350588,408.432,0.542544,0.094247349
2001,1,1,1,15,11,159,120.0677059,408.432,0.542544,0.094247349
2001,1,1,1,15,12,160,120.9003529,408.432,0.542544,0.094247349
2001,1,1,1,15,13,161,121.733,408.432,0.542544,0.094247349
2001,1,2,2,1,1,0,27.7438,572.4144,0.51816,0.133556668
2001,1,2,2,1,2,1,28.604424,572.4144,0.51816,0.133556668
2001,1,2,2,1,3,2,29.465048,572.4144,0.51816,0.133556668
2001,1,2,2,1,4,3,30.325672,572.4144,0.51816,0.133556668
2001,1,2,2,1,5,4,31.186296,572.4144,0.51816,0.133556668
2001,1,2,2,1,6,5,32.04692,572.4144,0.51816,0.133556668
2001,1,2,2,1,7,6,32.907544,572.4144,0.51816,0.133556668
2001,1,2,2,1,8,7,33.768168,572.4144,0.51816,0.133556668
