2011,1,1,1,0.541387406,10.137,7.71164,9.102872125
2011,1,2,2,0.486992976,10.1712,10.6328,9.114062129
2011,1,3,3,0.436832801,10.2293,5.20208,9.126233797
2011,1,4,4,0.390921721,10.2037,7.50861,9.139378114
2011,1,5,5,0.349273318,10.2629,7.90296,9.153485423
2011,1,6,6,0.311899912,10.0748,9.94229,9.168545451
2011,1,7,7,0.27881256,10.1375,6.7529,9.184547337
2011,1,8,8,0.250021051,10.1982,3.43788,9.201479654
2011,1,9,9,0.225533901,10.2194,6.33268,9.21933044
2011,1,10,10,0.205358354,10.045,9.89554,9.238087228
2011,1,11,11,0.18950038,10.097,9.7888,9.257737072
2011,1,12,12,0.17796467,10.2634,3.70369,9.27826658
2011,1,13,13,0.170754636,10.2635,6.55785,9.299661942
2011,1,14,14,0.167872411,10.1305,6.0414,9.321908963
2011,1,15,15,0.169318849,10.092,6.4614,9.34499309
2011,1,16,16,0.17509352,10.1014,8.3941,9.368899449
2011,1,17,17,0.185194717,10.0548,3.48221,9.393612868
2011,1,18,18,0.199619451,10.0916,9.50813,9.419117916
2011,1,19,19,0.218363455,10.2342,6.89524,9.445398924
2011,1,20,20,0.241421185,10.3417,7.58404,9.472440023
2011,1,21,21,0.268785818,10.2826,3.37438,9.50022517
2011,1,22,22,0.300449259,10.0808,5.61995,9.528738173
2011,1,23,23,0.336402142,10.2079,9.63799,9.557962728
2011,1,24,24,0.37663383,10.0866,10.7179,9.587882435
2011,1,25,25,0.421132422,10.1407,9.05458,9.618480835
2011,1,26,26,0.469884753,10.194,7.06589,9.649741428
2011,1,27,27,0.522876401,10.2972,2.94249,9.681647699
2011,1,28,28,0.580091689,10.2565,9.27349,9.714183147
2011,1,29,29,0.64151369,10.1059,8.18363,9.747331299
2011,1,30,30,0.707124236,9.98838,5.7915,9.781075737
2011,1,31,31,0.776903914,10.0601,3.66488,9.815400118
2011,2,1,32,0.850832083,12.9377,110.308,9.850288192
2011,2,2,33,0.928886873,12.8493,154.031,9.885723818
2011,2,3,34,1.011045191,12.8385,153.036,9.921690985
2011,2,4,35,1.097282733,13.0021,222.331,9.958173827
2011,2,5,36,1.187573987,12.8231,283.166,9.995156633
2011,2,6,37,1.281892242,12.9208,292.168,10.03262387
2011,2,7,38,1.380209595,12.931,272.128,10.07056018
2011,2,8,39,1.482496961,13.0509,240.591,10.10895041
2011,2,9,40,1.58872408,12.8855,277.422,10.14777961
2011,2,10,41,1.698859527,12.8959,246.76,10.18703305
2011,2,11,42,1.81287072,12.9662,162.873,10.2266962
2011,2,12,43,1.93072393,12.9512,228.875,10.26675478
2011,2,13,44,2.052384293,12.7425,162.521,10.30719476
2011,2,14,45,2.177815817,12.8389,277.664,10.34800231
2011,2,15,46,2.306981396,12.6957,247.342,10.38916388
2011,2,16,47,2.439842819,12.8765,148.052,10.43066615
2011,2,17,48,2.576360781,13.0351,227.128,10.47249606
2011,2,18,49,2.716494895,12.9931,369.8,10.51464078
2011,2,19,50,2.860203705,12.982,242.67,10.55708776
2011,2,20,51,3.007444697,12.9962,269.367,10.59982469
2011,2,21,52,3.158174313,12.9539,118.362,10.64283951
2011,2,22,53,3.312347962,12.83,179.448,10.68612039
2011,2,23,54,3.469920033,13.1821,271.798,10.72965579
2011,2,24,55,3.630843913,12.9035,113.598,10.77343436
2011,2,25,56,3.795071995,12.9799,194.237,10.81744504
2011,2,26,57,3.962555695,12.9949,268.004,10.86167696
2011,2,27,58,4.133245464,12.9763,240.553,10.90611952
2011,2,28,59,4.307090809,12.6994,214.485,10.95076233
2011,3,1,60,4.484040299,10.5852,172.15,10.99559519
2011,3,2,61,4.664041588,10.4528,217.654,11.04060817
2011,3,3,62,4.847041425,10.7305,161.285,11.0857915
2011,3,4,63,5.032985672,10.5815,54.1869,11.13113564
2011,3,5,64,5.221819322,10.6153,198.426,11.17663121
2011,3,6,65,5.413486511,10.6876,147.028,11.22226904
2011,3,7,66,5.607930537,10.4237,190.471,11.26804012
2011,3,8,67,5.805093878,10.6124,138.307,11.31393563
2011,3,9,68,6.004918207,10.635,187.827,11.35994689
2011,3,10,69,6.207344408,10.5509,139.888,11.40606537
2011,3,11,70,6.412312599,10.804,161.907,11.45228268
2011,3,12,71,6.619762141,10.5565,229.664,11.49859057
2011,3,13,72,6.829631665,10.6067,122.768,11.54498092
2011,3,14,73,7.041859085,10.6572,169.567,11.59144569
2011,3,15,74,7.256381617,10.4684,112.2,11.63797697
2011,3,16,75,7.473135798,10.5585,143.923,11.68456693
2011,3,17,76,7.692057504,10.5567,187.975,11.73120784
2011,3,18,77,7.913081973,10.6297,140.295,11.777892
2011,3,19,78,8.136143817,10.5721,113.327,11.82461182
2011,3,20,79,8.361177048,10.6104,180.281,11.87135973
2011,3,21,80,8.588115094,10.5755,192.974,11.9181282
2011,3,22,81,8.816890818,10.7796,154.97,11.96490975
2011,3,23,82,9.047436541,11.6,83,12.0116969
2011,3,24,83,9.279684061,11.8,74,12.05848219
2011,3,25,84,9.513564671,12,71,12.10525814
2011,3,26,85,9.749009181,12.5,67,12.15201727
2011,3,27,86,9.98594794,12.5,74,12.19875207
2011,3,28,87,10.22431085,12.5,81,12.24545501
2011,3,29,88,10.4640274,12.5,120,12.2921185
2011,3,30,89,10.70502668,12.1,67,12.3387349
2011,3,31,90,10.94723738,11.8,59,12.38529649
2011,4,1,91,11.19058785,11.1,53,12.4317955
2011,4,2,92,11.43500611,10.3,71,12.47822406
