2002,1,1,1,1.541091573,12.5786,17.9064,9.102872125
2002,1,2,2,1.485809732,12.2468,17.9576,9.114062129
2002,1,3,3,1.434170832,12.6817,16.7459,9.126233797
2002,1,4,4,1.386190148,12.3383,14.8752,9.139378114
2002,1,5,5,1.341881875,12.206,19.6204,9.153485423
2002,1,6,6,1.301259121,12.2628,19.275,9.168545451
2002,1,7,7,1.264333903,12.3191,17.3106,9.184547337
2002,1,8,8,1.231117146,12.5326,19.5506,9.201479654
2002,1,9,9,1.201618675,12.4456,16.9644,9.21933044
2002,1,10,10,1.175847217,12.4183,20.7027,9.238087228
2002,1,11,11,1.153810396,12.4525,17.3283,9.257737072
2002,1,12,12,1.135514732,12.3622,16.2438,9.27826658
2002,1,13,13,1.120965637,12.4012,17.3322,9.299661942
2002,1,14,14,1.110167415,12.2748,19.7182,9.321908963
2002,1,15,15,1.103123261,12.3683,17.9153,9.34499309
2002,1,16,16,1.099835258,12.5367,18.3494,9.368899449
2002,1,17,17,1.100304379,12.5052,16.8514,9.393612868
2002,1,18,18,1.104530485,12.407,18.5799,9.419117916
2002,1,19,19,1.112512327,12.2253,18.7184,9.445398924
2002,1,20,20,1.124247542,12.3784,17.5215,9.472440023
2002,1,21,21,1.139732659,12.5124,19.0584,9.50022517
2002,1,22,22,1.158963098,12.3964,16.919,9.528738173
2002,1,23,23,1.181933169,12.4958,19.8376,9.557962728
2002,1,24,24,1.208636076,12.2186,19.9835,9.587882435
2002,1,25,25,1.239063921,12.4412,17.4193,9.618480835
2002,1,26,26,1.273207702,12.2829,18.4717,9.649741428
2002,1,27,27,1.311057318,12.4244,17.2646,9.681647699
2002,1,28,28,1.352601571,12.4668,18.8206,9.714183147
2002,1,29,29,1.397828171,12.3431,19.1701,9.747331299
2002,1,30,30,1.44672374,12.3656,20.3691,9.781075737
2002,1,31,31,1.499273812,12.3754,16.5442,9.815400118
2002,2,1,32,1.555462841,10.4209,160.412,9.850288192
2002,2,2,33,1.615274205,10.4859,153.945,9.885723818
2002,2,3,34,1.678690209,10.4492,124.518,9.921690985
2002,2,4,35,1.745692093,10.4793,173.677,9.958173827
2002,2,5,36,1.816260036,10.5033,102.301,9.995156633
2002,2,6,37,1.89037316,10.56,149.675,10.03262387
2002,2,7,38,1.968009542,10.595,135.795,10.07056018
2002,2,8,39,2.049146214,10.5608,158.872,10.10895041
2002,2,9,40,2.133759172,10.4914,193.839,10.14777961
2002,2,10,41,2.221823387,10.469,144.195,10.18703305
2002,2,11,42,2.313312804,10.2602,143.558,10.2266962
2002,2,12,43,2.408200359,10.4038,145.244,10.26675478
2002,2,13,44,2.506457981,10.6488,165.412,10.30719476
2002,2,14,45,2.608056603,10.4937,115.612,10.34800231
2002,2,15,46,2.712966167,10.5713,190.89,10.38916388
2002,2,16,47,2.821155638,10.3484,159.03,10.43066615
2002,2,17,48,2.932593011,10.6854,161.044,10.47249606
2002,2,18,49,3.047245318,10.4404,120.741,10.51464078
2002,2,19,50,3.165078641,10.4805,163.735,10.55708776
2002,2,20,51,3.286058123,10.7234,157.085,10.59982469
2002,2,21,52,3.410147972,10.4226,174.734,10.64283951
2002,2,22,53,3.537311479,10.5513,176.591,10.68612039
2002,2,23,54,3.667511025,10.5673,179.566,10.72965579
2002,2,24,55,3.800708092,10.5074,211.971,10.77343436
2002,2,25,56,3.936863277,10.452,178.329,10.81744504
2002,2,26,57,4.075936301,10.3834,165.806,10.86167696
2002,2,27,58,4.217886021,10.4545,154.153,10.90611952
2002,2,28,59,4.362670443,10.4706,187.878,10.95076233
2002,3,1,60,4.510246736,10.8309,99.8684,10.99559519
2002,3,2,61,4.660571242,10.7932,110.097,11.04060817
2002,3,3,62,4.81359949,10.7547,98.3108,11.0857915
2002,3,4,63,4.96928621,10.8254,78.2493,11.13113564
2002,3,5,64,5.127585343,10.8196,99.2311,11.17663121
2002,3,6,65,5.28845006,10.7773,105.011,11.22226904
2002,3,7,66,5.451832772,10.807,83.034,11.26804012
2002,3,8,67,5.617685144,10.7572,103.289,11.31393563
2002,3,9,68,5.785958114,10.8241,87.8965,11.35994689
2002,3,10,69,5.956601898,10.825,90.2616,11.40606537
2002,3,11,70,6.129566017,10.8197,86.4038,11.45228268
2002,3,12,71,6.304799301,10.7766,82.593,11.49859057
2002,3,13,72,6.48224991,10.756,67.3817,11.54498092
2002,3,14,73,6.661865349,10.7786,94.8344,11.59144569
2002,3,15,74,6.843592482,10.8005,84.6182,11.63797697
2002,3,16,75,7.027377548,10.851,84.4815,11.68456693
2002,3,17,76,7.213166177,10.3,88,11.73120784
2002,3,18,77,7.400903406,10.6,88,11.777892
2002,3,19,78,7.590533698,10.7,81,11.82461182
2002,3,20,79,7.782000953,10.45,79,11.87135973
2002,3,21,80,7.975248529,10.2,68,11.9181282
2002,3,22,81,8.170219257,9.8,72,11.96490975
2002,3,23,82,8.366855459,10.2,100,12.0116969
2002,3,24,83,8.565098962,10.9,180,12.05848219
2002,3,25,84,8.76489112,10.8,280,12.10525814
2002,3,26,85,8.966172828,11.5,150,12.15201727
2002,3,27,86,9.16888454,11.9,120,12.19875207
2002,3,28,87,9.372966287,11.6,96,12.24545501
